user_id,User_Segment,Exploration,Friction,Value_Index,First_Purchase_Prob,First_Purchase_Rank,TopK_Flag,Repurchase_Prob,Repurchase_Rank
512455209,高潜力首购用户,1.4568781681586291,1,,0.1343259078495127,4520.0,1.0,,
512455343,高潜力首购用户,1.678044018480665,2,,0.15457818898046882,2613.0,1.0,,
512455640,高潜力首购用户,1.8832193429946493,5,,0.1638083902582877,1934.0,1.0,,
512456163,高潜力首购用户,2.2580286223113193,2,,0.19990233348828557,573.0,1.0,,
512456728,高潜力首购用户,0.8681058891415295,1,,0.09857043712272444,10383.0,0.0,,
512457774,高潜力首购用户,0.4980923395091293,1,,0.08009590172397026,14421.0,0.0,,
512458912,高潜力首购用户,1.263375242321973,1,,0.12827382878361898,5252.0,1.0,,
512459004,高潜力首购用户,2.7210389556387184,2,,0.22618639181629396,222.0,1.0,,
512459364,高潜力首购用户,1.7018738495216719,2,,0.1358055646189201,4315.0,1.0,,
512459569,高潜力首购用户,1.9761189503173913,2,,0.173062810029264,1414.0,1.0,,
512462845,高潜力首购用户,1.8567314482557062,2,,0.16638191445852793,1789.0,1.0,,
512463389,高潜力首购用户,1.7680739992363421,1,,0.1409980565892541,3761.0,1.0,,
512463912,高潜力首购用户,0.7011017635702647,1,,0.08968373081083404,12280.0,0.0,,
512465205,高潜力首购用户,1.9337724129462837,2,,0.17209746494478553,1470.0,1.0,,
512466071,高潜力首购用户,0.6908300531095932,1,,0.10278719084267919,9500.0,0.0,,
512468707,高潜力首购用户,1.0952829555336958,1,,0.117979674787927,6776.0,1.0,,
512470025,高潜力首购用户,1.1864763013727335,2,,0.11249577750409556,7720.0,1.0,,
512470389,高潜力首购用户,1.2893688688982292,1,,0.11310168727509705,7618.0,1.0,,
512470481,高潜力首购用户,0.7037604707658213,3,,0.10327711167463932,9420.0,0.0,,
512471276,高潜力首购用户,1.6159418032951907,1,,0.1383600256381021,4040.0,1.0,,
512472364,高潜力首购用户,1.085699854401322,1,,0.11113606457741745,7962.0,1.0,,
512472456,高潜力首购用户,0.7419743592105225,1,,0.08617976986972004,13056.0,0.0,,
512472845,高潜力首购用户,1.6349135827669439,1,,0.1343641654333953,4510.0,1.0,,
512472933,高潜力首购用户,1.2435065702585837,1,,0.1142860291268521,7414.0,1.0,,
512473025,高潜力首购用户,1.4203022720953598,1,,0.12527925689445057,5648.0,1.0,,
512473117,高潜力首购用户,2.837694588046729,2,,0.20817694613893342,434.0,1.0,,
512473163,高潜力首购用户,1.795254507580469,1,,0.1601940937710765,2196.0,1.0,,
512473707,高潜力首购用户,0.7842990124284007,2,,0.09582083975323798,10932.0,0.0,,
512473958,高潜力首购用户,1.5657140759564097,1,,0.1340724891605707,4547.0,1.0,,
512474661,高潜力首购用户,2.777704551621513,5,,0.24182171472313072,129.0,1.0,,
512475297,高潜力首购用户,1.4468802282970594,3,,0.14741515373191114,3162.0,1.0,,
512475958,高潜力首购用户,1.4255957044863312,1,,0.12701462110399547,5429.0,1.0,,
512476728,高潜力首购用户,1.999495926375383,3,,0.1569809884211431,2419.0,1.0,,
512477205,高潜力首购用户,0.8120289975624707,2,,0.09916328858303271,10237.0,0.0,,
512478117,高潜力首购用户,1.46140955637257,2,,0.13408382754394416,4545.0,1.0,,
512478958,高潜力首购用户,1.7983272781640902,3,,0.15616772762099648,2476.0,1.0,,
512479615,高潜力首购用户,0.9331888749460981,1,,0.10228924097436913,9591.0,0.0,,
512479866,高潜力首购用户,2.217678488005664,1,,0.1822531345137015,1062.0,1.0,,
512480368,高潜力首购用户,1.2002555030527993,3,,0.11306149168405093,7626.0,1.0,,
512480661,高潜力首购用户,2.5441718366868575,1,,0.2142334229251964,347.0,1.0,,
512481502,高潜力首购用户,1.109495842227266,1,,0.12189874885450948,6184.0,1.0,,
512481640,高潜力首购用户,1.526918905637227,1,,0.12265465331000312,6071.0,1.0,,
512483297,高潜力首购用户,0.5150266264665483,2,,0.09533444580295863,11020.0,0.0,,
512485163,高潜力首购用户,1.199920027196496,1,,0.11316093133671638,7607.0,1.0,,
512485410,高潜力首购用户,0.4910296667116721,1,,0.08515564231596918,13273.0,0.0,,
512485958,高潜力首购用户,0.8366270386101519,2,,0.10071925031167887,9922.0,0.0,,
512486774,高潜力首购用户,1.40431455157014,2,,0.13178061993431042,4818.0,1.0,,
512487209,高潜力首购用户,2.9955870237064537,4,,0.2682972086328726,51.0,1.0,,
512487322,高潜力首购用户,1.7119728423138074,2,,0.1487226570384161,3064.0,1.0,,
512488456,高潜力首购用户,1.220716795957512,3,,0.13137234172903925,4871.0,1.0,,
512488548,高潜力首购用户,1.1151856112005771,2,,0.1218894059601777,6185.0,1.0,,
512489527,高潜力首购用户,2.8387603281565315,2,,0.2384483098584852,147.0,1.0,,
512489845,高潜力首购用户,1.2983135759619235,4,,0.12628120625522127,5523.0,1.0,,
512489912,高潜力首购用户,1.5194107048758336,1,,0.14153125442232634,3703.0,1.0,,
512490615,高潜力首购用户,1.9798750906329214,1,,0.172508572288551,1440.0,1.0,,
512490887,高潜力首购用户,2.234082420157013,1,,0.19185132962563603,774.0,1.0,,
512493251,高潜力首购用户,2.9258324081421674,6,,0.2436251687240103,120.0,1.0,,
512495071,高潜力首购用户,1.9803971306024002,1,,0.17066937651914194,1548.0,1.0,,
512495117,高潜力首购用户,1.001924477549845,1,,0.1111339202638522,7963.0,1.0,,
512495686,高潜力首购用户,2.345703289819932,4,,0.21137024738070948,387.0,1.0,,
512496820,高潜力首购用户,1.6663372487248538,1,,0.1493692544244452,3008.0,1.0,,
512498046,高潜力首购用户,1.6493074596338058,1,,0.13893889652318242,3974.0,1.0,,
512500707,高潜力首购用户,1.7161143047978582,2,,0.15470314418192493,2603.0,1.0,,
512500887,高潜力首购用户,2.70501877406244,5,,0.22970176623891847,196.0,1.0,,
512500979,高潜力首购用户,1.7507705098883404,1,,0.15005403358282401,2961.0,1.0,,
512501569,高潜力首购用户,1.5781226640623,1,,0.13190912820389192,4801.0,1.0,,
512502251,高潜力首购用户,1.6341322571412988,5,,0.16216389767623618,2060.0,1.0,,
512502523,高潜力首购用户,0.6935352818480015,1,,0.09163263427856051,11828.0,0.0,,
512502799,高潜力首购用户,2.2284747589348655,4,,0.1890533333526346,853.0,1.0,,
512502979,高潜力首购用户,1.9364769883825466,9,,0.17111023672508854,1524.0,1.0,,
512503230,高潜力首购用户,1.1994424889169404,3,,0.13007404613777432,5027.0,1.0,,
512505523,高潜力首购用户,2.0685915314807186,1,,0.17937375976434392,1144.0,1.0,,
512505615,高潜力首购用户,2.214779481495421,1,,0.184717502532331,974.0,1.0,,
512506841,高潜力首购用户,2.1552426631872645,2,,0.17351645634867108,1388.0,1.0,,
512507887,高潜力首购用户,0.5923029781187176,2,,0.09071212929383522,12047.0,0.0,,
512508682,高潜力首购用户,1.5041082817094933,1,,0.12950221895647981,5093.0,1.0,,
512509774,高潜力首购用户,0.9772008537204533,1,,0.10345414224350458,9382.0,0.0,,
512511209,高潜力首购用户,1.3923313170145253,2,,0.1411087122216118,3748.0,1.0,,
512511456,高潜力首购用户,1.4063953728196426,2,,0.13630700834520493,4264.0,1.0,,
512512615,高潜力首购用户,0.7975760668062525,2,,0.09684500067428943,10744.0,0.0,,
512514958,高潜力首购用户,1.5127906369090791,1,,0.12732923129668205,5385.0,1.0,,
512515322,高潜力首购用户,1.8713418992704522,1,,0.16500535603315827,1871.0,1.0,,
512515594,高潜力首购用户,1.4510041026344844,1,,0.12293467037022822,6030.0,1.0,,
512516389,高潜力首购用户,0.591499405054988,1,,0.08609808420975713,13075.0,0.0,,
512516456,高潜力首购用户,1.5118694232608931,2,,0.12921742862385807,5134.0,1.0,,
512516682,高潜力首购用户,-0.038351166960836076,1,,0.07171176541248948,16224.0,0.0,,
512517000,高潜力首购用户,1.0665272667564303,1,,0.10905443966146744,8328.0,1.0,,
512517071,高潜力首购用户,0.2064517588727124,1,,0.06951017202963523,16629.0,0.0,,
512518841,高潜力首购用户,1.910960646625415,1,,0.16143319757774782,2110.0,1.0,,
512519389,高潜力首购用户,0.3425407694773048,2,,0.07997002244489594,14447.0,0.0,,
512519661,高潜力首购用户,2.1973237133094385,5,,0.1882707116631572,870.0,1.0,,
512520548,高潜力首购用户,0.3178192124093933,1,,0.07565841447228615,15407.0,0.0,,
512522368,高潜力首购用户,2.4411612295715654,1,,0.1964506087353168,666.0,1.0,,
512522481,高潜力首购用户,0.5918031937397065,2,,0.09933320563493177,10199.0,0.0,,
512522594,高潜力首购用户,1.5393235794324431,3,,0.14205377486734014,3657.0,1.0,,
512522686,高潜力首购用户,2.3383332973482918,2,,0.20208633615440502,520.0,1.0,,
512522774,高潜力首购用户,2.4295809103753387,1,,0.1985998202174787,611.0,1.0,,
512523071,高潜力首购用户,1.5550690559844786,4,,0.14098416196990254,3764.0,1.0,,
512523753,高潜力首购用户,2.2675292964425657,2,,0.1914146887195105,793.0,1.0,,
512523841,高潜力首购用户,2.330926817907264,1,,0.16968197949790012,1605.0,1.0,,
512523958,高潜力首购用户,0.1748065557241569,1,,0.06870772275576136,16761.0,0.0,,
512524297,高潜力首购用户,2.3124574557554456,3,,0.19058316483918888,815.0,1.0,,
512526594,高潜力首购用户,2.4951359439864427,3,,0.19934775435623378,585.0,1.0,,
512526979,高潜力首购用户,1.309906642986282,4,,0.1303645099567665,4992.0,1.0,,
512528364,高潜力首购用户,0.20180725208916517,1,,0.07385997541613327,15765.0,0.0,,
512528682,高潜力首购用户,0.974204935904433,1,,0.09735885192017131,10635.0,0.0,,
512528979,高潜力首购用户,1.8092623537191483,1,,0.14657914569324174,3219.0,1.0,,
512529205,高潜力首购用户,1.2503380220207247,1,,0.11749819389431608,6863.0,1.0,,
512529682,高潜力首购用户,1.8299895241362645,2,,0.16655102984872291,1777.0,1.0,,
512529686,高潜力首购用户,1.3569501936307817,1,,0.12751998778346038,5355.0,1.0,,
512529707,高潜力首购用户,0.12452639658658389,1,,0.07083856574877788,16404.0,0.0,,
512530138,高潜力首购用户,1.8510413155025462,3,,0.15616627761023105,2477.0,1.0,,
512530435,高潜力首购用户,1.5655223735361814,1,,0.14096703067815225,3765.0,1.0,,
512530594,高潜力首购用户,1.6347483327300079,1,,0.1211468390008017,6303.0,1.0,,
512530686,高潜力首购用户,0.9135769894988032,2,,0.11440529270772656,7392.0,1.0,,
512530774,高潜力首购用户,1.8702415596841817,2,,0.15112920857045928,2877.0,1.0,,
512532092,高潜力首购用户,1.0629275424846736,1,,0.11137491319331934,7920.0,1.0,,
512532686,高潜力首购用户,1.7750493586228997,1,,0.15357042667426554,2693.0,1.0,,
512532774,高潜力首购用户,1.142914306738863,1,,0.11241363453755457,7739.0,1.0,,
512535004,高潜力首购用户,0.6660129226623772,1,,0.08487997421617945,13335.0,0.0,,
512535117,高潜力首购用户,1.2376140404883442,2,,0.13105627525863855,4903.0,1.0,,
